"vec_Munic"	"vec_Month"	"vec_Area"	"vec_FS"	"vec_LUT"	"vec_Prec"	"vec_Temp"	"vec_Humid"	"vec_Speed"
"6266"	4303509	28	1680.168	1	1.716	0.10304557225584	19.06268	83.3305869432423	1.56659246316251
"6267"	4303707	28	224.801	0	0.037	0.293238213658513	20.58001	73.6558099087998	2.0059307881186
"6268"	4303806	28	276.162	0	0.035	0.176759161184422	18.47802	79.673679572501	2.50840912537501
"6269"	4304101	28	226.202	0	0.057	0.169639905463474	19.04156	76.3262656052956	2.62389226407946
"6270"	4304200	28	944.058	0	0.685	0.129356439828874	19.53773	80.5041326062835	2.60099829816501
"6271"	4304309	28	247.047	0	0.047	0.313350852812278	20.55296	74.1378571618622	1.91953005489456
"6272"	4304358	28	933.628	0	2.951	0.11364004208992	17.97618	79.3652127372831	2.40243358329294
"6273"	4304507	28	3526.253	0	8.852	0.129908391160503	17.55669	83.8384563519159	4.00877848700222
"6274"	4304606	28	130.789	0	0.116	0.136258541529293	20.32996	77.6792925695568	1.53412242635891
"6275"	4304655	28	1007.796	0	0.75	0.145493626071812	19.72769	75.9159440970245	1.89092633398824
"6276"	4304663	28	783.624	1	1.34	0.107562335524472	18.43308	80.0884005458736	3.60829496243374
"6277"	4304689	28	183.12	0	0.26	0.136499469758067	20.71658	77.9833797324851	1.41166244807173
"6278"	4304671	28	412.889	1	0.188	0.103771907943021	21.22254	76.7129992526434	2.867367516852
"6279"	4304705	28	665.229	0	0.089	0.196127511279519	18.96281	77.4072337703816	2.95169450208557
"6280"	4305009	28	583.184	0	0.123	0.317463433115816	19.92065	71.6747908789453	1.81027172404946
"6281"	4305124	28	451.699	0	1.765	0.116707773366725	18.09212	81.1654622810119	3.81582707812336
"6282"	4305132	28	158.025	0	0.062	0.135598129953907	19.48443	80.8095405592363	2.55815818958886
"6283"	4305173	28	324.908	0	0.638	0.104149352089731	19.59651	82.2895737831944	1.16577488617084
"6284"	4305306	28	684.247	0	0.065	0.194828928049323	19.01533	77.3613209164652	2.83523196750456
"6285"	4305355	28	217.362	0	0.307	0.131531336430225	20.7615	77.8017888970616	1.42519401468676
"6286"	4305405	28	397.179	0	0.056	0.336582819055448	19.82736	69.5127046010005	2.17024545834926
"6287"	4305439	28	202.387	0	0.749	0.0933800322829639	18.59007	79.4457332076021	4.72221727525459
"6288"	4305447	28	220.471	0	0.354	0.105617490993822	18.91059	84.1844651206997	1.46475559214409
"6289"	4305454	28	243.42	0	0.448	0.0858997759624202	21.42188	76.642228911615	3.74447378768457
"6290"	4305603	28	286.295	0	0.016	0.17580519333182	18.97204	76.9432905860163	2.95999640291561
"6291"	4305702	28	465.192	0	0.051	0.248490907103423	19.34459	72.8214114713879	2.20516384878862
"6292"	4305850	28	277.637	0	0.02	0.200232031403411	18.86221	77.7778069273766	3.04005671173782
"6293"	4305871	28	163.684	0	0.04	0.294046856261748	19.8113	72.4431905175303	1.74811817071932
"6294"	4305900	28	492.303	0	0.1	0.359523457857517	19.57977	70.2031956825431	2.25460153079267
"6295"	4305975	28	421.493	0	0.035	0.207329692774062	18.24823	79.8469997312244	3.16911872486363
"6296"	4306056	28	682.138	1	0.845	0.109466246802517	18.95015	82.0968852071139	2.45712712528142
"6297"	4306106	28	1358.818	0	0.35	0.190877156518879	19.32267	75.1287634725414	1.91676977919203
"6298"	4306130	28	166.883	0	0.028	0.172892830250842	18.45794	79.7951442430413	2.42767267110503
"6299"	4306353	28	217.363	0	0.064	0.196512618024573	20.84505	74.2728955166598	2.26828134741227
"6300"	4306379	28	601.17	0	1.419	0.134425099703973	19.93878	79.2692689791113	1.82982331178549
"6301"	4306429	28	226.072	0	0.05	0.37826162169603	19.46892	73.9072745495077	2.23011101003923
"6302"	4306502	28	1355.195	0	2.049	0.11101834972838	18.87402	83.3223710480684	2.11661868534526
"6303"	4306601	28	5194.051	0	18.063	0.0615338622111505	18.60304	78.1995665043389	2.89599160411106
"6304"	4306767	28	509.614	0	1.05	0.130672595047336	20.79709	77.5597020007243	1.41202071037744
"6305"	4306908	28	3348.447	16	5.232	0.0955417723209712	18.88638	82.3047830242822	2.48322751291763
"6306"	4306924	28	71.191	0	0.002	0.293095510536481	18.95178	79.2079405304578	2.14409547063996
"6307"	4306932	28	552.986	0	0.133	0.239307791198336	20.26559	74.9860924410183	1.86734259548084
"6308"	4306957	28	119.912	0	0.028	0.270516374381846	18.7815	80.3573953538062	2.07082703698551
"6309"	4306973	28	152.506	0	0.049	0.17509988470732	18.18062	80.5214080162499	2.43728919187762
"6310"	4307005	28	429.204	0	0.102	0.149712310010087	18.287	80.804947317096	1.99802604360705
"6311"	4307054	28	238.558	0	0.024	0.188726594940566	18.54584	78.4657306580475	3.31177140524662
"6312"	4307302	28	357.181	0	0.051	0.450782226180688	19.50607	75.9966019180672	2.06945015523581
"6313"	4307559	28	99.757	0	0.007	0.190281965758426	18.17474	80.2787403189714	2.74465126692351
"6314"	4307708	28	27.676	0	0.001	0.142047427080514	20.15483	78.1233445328726	1.5663705408874
"6315"	4307815	28	281.613	0	0.078	0.160349168453426	19.18783	79.020596194942	2.63895625551629
"6316"	4307831	28	418.069	0	0.147	0.232731585256403	20.19127	74.8937845145568	1.85320509320514
"6317"	4308409	28	578.875	1	1.509	0.128613495326459	19.40335	81.1323418711971	2.48495596799529
"6318"	4308458	28	650.512	0	0.152	0.174689614233308	19.13274	75.9232687789309	2.425817279183
"6319"	4308656	28	803.737	0	0.647	0.172645682276655	20.8666	74.417702813606	2.31907948929648
"6320"	4308805	28	510.01	1	1.083	0.116377502766381	20.38309	79.2572020360045	1.96300734903239
"6321"	4308904	28	287.466	0	0.02	0.18585929357664	18.1439	80.4141651663284	2.62286552761807
"6322"	4309001	28	857.059	0	0.121	0.33196730419286	20.46463	73.5276997179674	1.88982759280584
"6323"	4309050	28	323.788	0	0.616	0.147217544236448	19.58589	79.1274971378716	1.75140600683635
"6324"	4309126	28	131.396	0	0.023	0.320685052515096	18.98733	79.3691401189687	2.07475885671195
"6325"	4309209	28	462.656	0	0.657	0.142076716617735	20.03143	78.3060215810953	1.61293106273325
"6326"	4309308	28	376.166	0	0.579	0.124176240272068	20.55491	78.2354473036829	1.22642984789985
"6327"	4309506	28	290.7	0	0.047	0.297489888529843	20.56647	73.6270562706388	1.99388406902816
"6328"	4307104	28	1759.717	0	5.928	0.116204765747313	17.91094	81.0725861842599	2.72180767091461
"6329"	4309654	28	822.608	0	3.446	0.114131482705122	18.02459	78.9304745578974	2.09269591956029
"6330"	4310009	28	607.185	0	0.048	0.17296271328295	19.3372	75.5244312778492	2.50156072699816
"6331"	4310207	28	689.064	0	0.099	0.253493994381622	19.40444	72.0389669152707	2.02238880154479
"6332"	4310330	28	39.766	0	0	0.0798176169943359	21.13896	77.3534979950643	4.27861024988244
"6333"	4310405	28	358.283	0	0.06	0.339445232514948	20.08822	73.0143421449305	1.97859954471835
"6334"	4310413	28	113.749	0	0.034	0.33655717190014	19.90558	70.6875480397351	2.11231696487275
"6335"	4310462	28	157.882	0	0.011	0.184079063830081	18.42756	79.7347883211182	2.70347900082657
"6336"	4310538	28	172.801	0	0.087	0.159177473758477	19.92917	81.0039660050276	1.8254459271735
"6337"	4310553	28	1120.874	0	1.193	0.121316855831826	20.33112	75.159054534052	2.22719225191064
"6338"	4310603	28	3406.606	1	3.448	0.0797188330121441	20.14015	76.3996416641074	2.18974006355082
"6339"	4310751	28	122.93	0	0.039	0.169010021144512	19.76923	80.2947792338468	1.91784814342709
"6340"	4310850	28	127.589	0	0.01	0.391183082228049	19.42346	75.6475029866722	2.20884384459485
"6341"	4310876	28	339.399	0	0.145	0.168339182905998	18.93404	76.621442738153	2.67205830214606
"6342"	4310900	28	179.238	0	0.006	0.173185808167563	18.42579	79.8967266038513	2.44985881653762
"6343"	4311007	28	2051.845	0	11.552	0.0972260143502756	18.31004	80.9012476321885	2.62397672787153
"6344"	4311106	28	672.735	0	0.733	0.112442654344161	19.44393	79.2517300686614	1.79331772445509
"6345"	4311130	28	856.475	0	1.49	0.150588659458036	19.45246	78.9626618938096	1.70306756338257
"6346"	4311155	28	1238.938	0	0.665	0.166638762213139	19.67279	75.1642698560461	1.8068854558813
"6347"	4311205	28	1929.544	0	1.942	0.174766610903718	19.64327	78.4400398681915	1.94317713823601
"6348"	4311502	28	2600.969	0	4.963	0.0937715135446257	19.09848	77.0296439543621	2.16008058875645
"6349"	4311718	28	1682.82	0	3.083	0.0829122785879698	20.0231	76.6460077769383	2.13070952602597
"6350"	4311759	28	1390.696	0	2.23	0.07793683430981	19.78337	77.3519347955781	2.02971228789316
"6351"	4311775	28	621.561	0	0.184	0.110073827784058	19.84709	79.4934227235313	3.51454810320173
"6352"	4311981	28	338.45	0	0.597	0.121104330886408	20.27502	79.4686753334049	1.13884912872745
"6353"	4312104	28	311.884	0	0.443	0.128602066354222	19.7472	78.8989378677984	1.79171854963377
"6354"	4312138	28	238.268	0	0.021	0.210712743139237	18.16826	79.9493395187219	3.15968773671844
"6355"	4312179	28	114.653	0	0.015	0.271547885247689	20.61326	73.2039811278091	2.09587144173481
"6356"	4312252	28	424.339	2	0.928	0.108982706466911	19.9045	81.0138442220262	1.9591076854852
"6357"	4312401	28	424.846	0	1.032	0.134477568285424	20.69266	78.2290896141921	1.44070020540915
"6358"	4312450	28	244.645	0	0.508	0.122801434867362	18.04864	82.1079071567324	3.80103496941168
"6359"	4312500	28	1977.442	0	2.524	0.100696507532257	20.68276	74.0915729266989	3.54295521397033
"6360"	4312658	28	361.689	0	0.018	0.178254914893359	18.75159	77.6747167004672	3.12646325590894
"6361"	4312708	28	468.962	0	0.058	0.311567680497472	18.92451	80.1939338438646	2.10090101531822
"6362"	4312955	28	93.733	0	0.007	0.19644856728726	18.97213	77.4954836343215	2.88507025959302
"6363"	4313037	28	191	0	0.152	0.110138406280585	19.50363	77.503907057726	1.85408318955137
"6364"	4313102	28	314.613	0	0.149	0.172315434817348	19.69075	79.0831737331973	1.953857931949
"6365"	4313334	28	255.264	0	0.053	0.277712822470532	19.45864	70.814782955072	2.19592503626059
"6366"	4313375	28	217.866	0	0.157	0.142261478900881	20.08741	78.2295186461413	1.59064323044098
"6367"	4313490	28	123.344	0	0.005	0.300344648934481	19.28235	75.5151066208945	2.42345173499804
"6368"	4313391	28	192.998	0	0.222	0.119181697094254	19.43314	81.4527295978979	2.67467352355693
"6369"	4313508	28	663.562	0	0.678	0.0875242424191069	20.80032	77.9084925498198	4.09209851645798
"6370"	4313656	28	949.201	0	0.835	0.106429409278536	21.19264	76.7065482541657	2.71860884541245
"6371"	4313706	28	1421.101	0	0.131	0.237203240970542	19.14515	76.4504598745167	2.5781514653636
"6372"	4313904	28	490.823	0	0.073	0.242977476435942	19.3563	72.8383574133715	2.05760009348276
"6373"	4313953	28	841.225	0	1.233	0.107778371709248	19.82781	81.3085009918251	1.87782549567275
"6374"	4314027	28	337.534	0	0.181	0.12330491492057	19.42495	81.7021836643635	2.62479594402372
"6375"	4314076	28	265.133	0	0.533	0.120035804778993	19.84032	79.8877082822399	2.37587176649095
"6376"	4314100	28	783.603	0	0.187	0.204357696549093	18.33271	79.5444244287153	3.37911800392891
"6377"	4314134	28	149.718	0	0.038	0.158291843688181	18.32684	80.6297160279277	2.2001455057388
"6378"	4314175	28	1373.985	1	5.452	0.118642128015293	17.91288	80.5700326294011	2.51724849955562
"6379"	4314209	28	603.757	0	2.717	0.108458326625106	18.29918	80.5952252107632	3.48042103153032
"6380"	4314308	28	414.872	0	0.055	0.191718826162156	19.30071	75.2615449315721	1.93897270210694
"6381"	4314407	28	1609.708	0	2.098	0.112835293070674	18.41777	81.3716266636633	3.38206666288902
"6382"	4314472	28	478.11	0	0.228	0.174946333762538	19.62686	78.0846145792015	1.98752622401206
"6383"	4314506	28	2248.221	0	1.759	0.121002531941988	17.67423	81.1608948733426	3.19465380503048
"6384"	4314555	28	293.723	0	0.216	0.201004487206568	20.83374	74.5776961812621	2.23397697225554
"6385"	4314605	28	3537.799	3	6.557	0.127797342994706	17.50422	82.1788872369909	3.78874681502449
"6386"	4314779	28	503.538	0	0.102	0.192200163673896	18.47914	79.4486739135589	2.86856970851948
"6387"	4314787	28	99.504	0	0.008	0.162716999738404	18.36315	80.5395019172556	2.31054862483062
"6388"	4314803	28	160.386	0	0.297	0.148263160888052	19.94523	78.6318875982697	1.6091605877222
"6389"	4314902	28	495.39	0	0.193	0.127094777770596	20.89612	76.9239790457949	1.38458972629093
"6390"	4315107	28	281.497	0	0.085	0.21526259760059	20.81336	74.8342663655195	2.17806474503942
"6391"	4315305	28	3139.995	0	1.121	0.0613888888888889	18.91571	78.6274384463735	1.70134979255588
"6392"	4315313	28	268.583	0	0.056	0.17584737681082	18.41835	79.8830673499695	2.51558383578567
"6393"	4315321	28	543.359	0	0.718	0.157305276476649	19.52859	79.2710845020185	1.71518857157761
"6394"	4315354	28	223.072	0	0.007	0.17189916851318	19.29294	75.666361628019	2.54242719658019
"6395"	4315404	28	303.694	0	0.037	0.410893694803805	19.51009	74.2048952126983	2.15436215789402
"6396"	4315503	28	968.62	0	1.367	0.129595285101417	19.40979	82.0872116578498	2.55006261868003
"6397"	4315602	28	2709.391	0	1.701	0.0880746682215382	19.20943	77.5944686013825	3.23951468533557
"6398"	4315701	28	2051.112	0	5.653	0.107520897422017	19.92925	80.6233878343921	2.14023879644536
"6399"	4315958	28	295.326	0	0.131	0.205335421032628	20.60674	74.7764388805298	2.1435428715431
"6400"	4316105	28	419.344	0	0.061	0.181881381275553	18.5218	79.456218838884	2.60717040047168
"6401"	4316204	28	252.454	0	0.02	0.186434815470916	18.63	79.0349775005357	2.66190683480638
"6402"	4316303	28	349.074	0	0.164	0.208208058295799	20.82525	74.6245783505874	2.21189453331855
"6403"	4316402	28	4343.656	0	6.419	0.0874798755377807	20.05786	76.3474407852001	1.9396817401803
"6404"	4316436	28	221.554	0	0.02	0.184175302491173	19.34414	75.6594423756951	2.34134811415439
"6405"	4316451	28	507.698	3	0.242	0.172338375815626	19.03989	76.2256789823983	2.51633260314443
"6406"	4317103	28	6946.407	0	9.993	0.0561111111111111	18.6032	78.5835334088252	2.37263270688831
"6407"	4316709	28	975.518	0	0.101	0.185997998344811	19.32437	75.6594439494719	2.28053458801545
"6408"	4316808	28	733.898	1	0.58	0.11631547164875	19.79245	79.8657711574483	2.50894415341618
"6409"	4316972	28	955.299	1	1.276	0.113738665491705	19.75773	77.8599132917963	2.33556045876281
"6410"	4316907	28	1780.796	0	3.002	0.145565403339776	19.75837	81.8150625635061	2.10884711737265
"6411"	4317202	28	489.38	0	0.092	0.349186567056376	20.55893	75.900533516737	1.72257467630477
"6412"	4317301	28	5195.667	0	5.776	0.0912388460618189	18.64406	79.4951302315503	3.77406698385606
"6413"	4317004	28	1420.616	0	1.016	0.106829256439172	17.66718	81.845907697557	3.65448098109235
"6414"	4317400	28	2414.195	0	3.308	0.11464328307098	19.42688	77.6241287584937	1.8103323819862
"6415"	4317509	28	679.34	0	0.12	0.30688488369339	20.47018	72.4561126398057	2.0199650988512
"6416"	4317608	28	1049.807	0	1.392	0.128988799393782	19.62328	79.5176196227834	2.94043038719219
"6417"	4317707	28	1710.869	0	1.777	0.121598382918073	20.55035	74.5849258601605	2.33039010549637
"6418"	4317756	28	203.44	0	0.021	0.186459298867353	18.60158	78.2589703528922	3.26365149415367
"6419"	4317806	28	467.775	0	0.034	0.360730514410502	19.65426	68.2974607557175	2.24148864909979
"6420"	4318002	28	3616.69	0	3.765	0.0969227690350499	20.66319	74.7390531643268	2.40935941691898
"6421"	4318101	28	2508.453	1	4.553	0.102277727709241	19.61045	77.3647871206885	1.91732536492454
"6422"	4318309	28	5051.904	0	11.695	0.105310282964802	20.10362	75.6301443858807	2.1023973254083
"6423"	4318408	28	935.596	0	2.896	0.106837475818045	19.91978	80.7029599121418	1.52317401519521
"6424"	4318499	28	77.631	0	0.005	0.403757160074521	20.06719	72.2451661539412	1.90243574660387
"6425"	4318507	28	1071.824	0	2.522	0.0968515287738188	19.43516	76.3801250027272	3.96394773082592
"6426"	4318804	28	2036.125	0	3.291	0.110039731096745	18.55042	82.4856399843432	2.67182692481324
"6427"	4318903	28	1295.522	0	0.857	0.172028048777432	20.77672	73.6509486797371	2.34612051122074
"6428"	4319125	28	669.547	0	0.865	0.159443659711223	19.66294	80.4047509276824	1.75988133792159
"6429"	4319158	28	1228.447	0	1.058	0.153999324660704	19.89629	75.2273450572438	1.95481038120176
"6430"	4319208	28	485.588	0	0.748	0.187835105583921	20.85359	74.2933798334843	2.28914730640608
"6431"	4319364	28	79.894	0	0.002	0.311788933562264	19.29994	75.5367983681159	2.3964413094511
"6432"	4319406	28	873.734	0	1.19	0.132859350257294	19.84995	79.2564634333528	1.81344283074685
"6433"	4319604	28	2204.779	0	3.979	0.118087057055913	19.1937	80.6650389712767	2.71072799531371
"6434"	4319703	28	154.45	0	0.038	0.165629735476119	18.40969	80.4803606128374	2.39206054998806
"6435"	4319737	28	107.402	0	0.002	0.342628252470155	19.82833	68.6734351694542	2.17268388316155
"6436"	4319802	28	1172.64	0	2.827	0.0968521913037228	19.67994	77.2171149434054	1.83991850521964
"6437"	4320008	28	58.309	0	0.024	0.144321301938622	20.11647	78.2529499274493	1.56751266094816
"6438"	4320107	28	352.968	0	0.06	0.188299558869095	18.64666	78.9534348244666	2.69751623306181
"6439"	4320206	28	300.827	0	0.032	0.46447830251444	19.49424	76.8861687748218	2.04177081610604
"6440"	4320321	28	147.068	0	0.028	0.327138685177201	20.5468	74.6748094025907	1.85047275782084
"6441"	4320354	28	282.13	0	0.51	0.102949212375049	19.86335	80.1867558422049	1.69459974317167
"6442"	4320503	28	440.17	0	0.029	0.197698690086506	18.20093	80.1024151952981	2.92358641148424
"6443"	4320552	28	252.013	0	0.485	0.106238794852623	19.80884	81.3147540047424	1.29411992816668
"6444"	4320578	28	129.238	0	0.017	0.312327556947076	20.5288	73.6871320040294	1.94420857235575
"6445"	4320859	28	94.754	0	0.213	0.143489918277572	19.90878	79.7304294791991	1.87269991550513
"6446"	4321105	28	805.452	0	0.79	0.103267693510668	20.10155	78.6339032343736	2.09157679693886
"6447"	4321303	28	349.967	0	0.559	0.131209977648701	19.77005	80.1144146326216	2.18129027936942
"6448"	4321352	28	610.106	0	1.077	0.0935341535679557	20.68507	72.5164022399179	4.36706135344814
"6449"	4321493	28	203.002	0	0.127	0.131368926522923	19.77037	79.2327069192129	1.79866813997162
"6450"	4321600	28	142.878	0	0.202	0.0782480406796532	21.50542	76.7583698096151	4.16263097432612
"6451"	4321808	28	421.403	0	0.023	0.397423335525914	20.19254	73.7459170716756	1.82477615926791
"6452"	4321857	28	180.599	0	0.054	0.290661278902393	18.91309	79.3753063738022	2.10035940603088
"6453"	4321956	28	268.417	0	0.026	0.313055833014627	18.97877	79.3180769363536	2.09571326442712
"6454"	4322004	28	817.625	2	2.173	0.132912145278823	20.70817	78.1616603576046	1.44421212109371
"6455"	4322103	28	181.198	0	0.022	0.331765614022167	20.46441	73.5145714555915	1.89108874220146
"6456"	4322202	28	2253.23	0	1.401	0.164898272352276	19.45254	78.0952592561803	1.66877299917492
"6457"	4322327	28	253.635	0	0.253	0.109502227895277	18.54645	81.3626804927304	3.13543941975176
"6458"	4322343	28	125.876	0	0.026	0.307850167139092	20.56546	74.0911503766489	1.93910883346057
"6459"	4322376	28	602.387	0	0.555	0.112579733697067	19.6719	77.0222307789467	1.93175334335391
"6460"	4322400	28	5702.098	0	7.229	0.0992639471933973	19.52443	77.9834513973331	2.44401115329343
"6461"	4322525	28	329.727	0	0.68	0.121855289967597	19.8181	79.9130629622697	2.35483986086019
"6462"	4322608	28	771.806	0	0.343	0.127138256738068	19.77811	80.0129821378981	2.26953816867786
"6463"	4323002	28	1496.515	0	1.498	0.118530299057908	21.05585	76.6314966014903	1.99189392306854
"6464"	4323200	28	238.133	0	0.006	0.176949963658217	18.61674	78.0850147484868	3.21803564369459
"6465"	4323358	28	151.695	0	0.009	0.206549889189333	18.14614	80.0630801230746	3.05189566434473
"6466"	4323457	28	508.278	2	1.357	0.112921449305494	19.32664	79.4889433523788	2.65173236925809
"6467"	4323754	28	258.312	0	0.104	0.24393571088476	20.42822	74.988090204318	1.93175897485021
"6468"	4323804	28	60.799	0	0.022	0.0923134849179213	20.65008	78.1910502149682	3.9253116111102
"6469"	4300034	29	1551.339	0	6.749	0.0635646699182815	14.50074	83.3959768515511	1.41912201878739
"6470"	4300059	29	291.503	1	0.024	0.296665612347915	15.23015	81.8285518604794	2.59507627915453
"6471"	4300208	29	322.699	0	0.044	0.351091529951782	16.12015	75.9091640334603	1.67999194490186
"6472"	4300406	29	7800.163	2	11.848	0.263153762183366	15.32699	83.4949704027801	1.53660848723181
"6473"	4300455	29	172.794	0	0.007	0.319232966166197	16.80496	74.2401745007136	1.80529344900602
"6474"	4300471	29	265.327	0	0.032	0.339559776762476	15.9301	81.520375702353	2.45625302798442
"6475"	4300604	29	71.648	0	0.063	0.118715381030381	16.26208	83.1207819262117	1.22491938116289
"6476"	4300638	29	505.983	0	0.97	0.103540101994253	14.78747	87.7620818031871	1.71130054383586
"6477"	4300851	29	518.193	0	0.325	0.0777153179729408	15.97052	83.6031232562127	1.36883009075281
"6478"	4301073	29	124.693	0	0.188	0.0844059715110037	14.27829	86.2599251040598	2.74218774282741
"6479"	4301107	29	425.791	3	1.175	0.116639061274788	15.927	85.5535404554673	1.12013963038243
"6480"	4301305	29	2508.545	0	7.429	0.0785833772024065	14.70507	84.6542489980557	2.49105619844622
"6481"	4301503	29	348.33	0	0.045	0.319062376029218	15.82426	79.6743036949975	1.17592116075256
"6482"	4301602	29	4090.36	0	11.328	0.0660712658227232	14.21859	83.069440734124	1.38328260735207
"6483"	4301636	29	102.386	0	0.115	0.0916095994354842	17.28439	81.3251264659736	2.301045468795
"6484"	4301750	29	436.101	1	0.954	0.110287169484607	15.76764	86.0966845873201	1.00999354939012
"6485"	4301875	29	1055.937	2	1.44	0.177041972795627	15.77989	83.6768482785917	2.26231307777045
"6486"	4301909	29	729.316	1	1.45	0.100670663775153	16.30049	84.0246578698501	0.860964614407897
"6487"	4302154	29	196.064	0	0.017	0.313927703018747	16.65755	77.1598107079099	1.99876029263562
"6488"	4302220	29	701.315	1	0.146	0.343361998375107	15.21821	81.5602113616231	1.19430704611915
"6489"	4302238	29	504.114	0	0.141	0.333265602619635	15.00326	84.0338574215958	1.52965048659737
"6490"	4302501	29	1610.056	0	1.154	0.355650000552409	16.52908	81.9861548133344	1.89663910331692
"6491"	4302709	29	752.187	6	1.424	0.12588601584881	15.79681	86.1651339604429	1.27347386688776
"6492"	4302808	29	3047.113	0	3.966	0.143428112819227	13.52771	84.034127164333	3.06806259025821
"6493"	4302907	29	2373.174	1	5.073	0.248044791784014	15.43394	83.0845611761508	1.49383796323942
"6494"	4303004	29	3736.158	0	6.963	0.185058465668939	14.68826	86.6331463320209	2.42672253240108
"6495"	4303103	29	43.782	0	0.02	0.119499354542026	16.22314	83.2341959828101	1.24151038412379
"6496"	4303301	29	261.303	0	0.112	0.341998221829659	16.81582	81.9025411512082	1.82471709196849
"6497"	4303509	29	1680.168	0	1.716	0.0770163478675721	15.22276	86.5902426412052	1.08707234951414
"6498"	4303707	29	224.801	0	0.037	0.327374364120069	17.06462	79.4689704064858	1.73545061886852
"6499"	4303806	29	276.162	0	0.035	0.305645161290323	16.89985	77.7304182163872	2.30361485752248
"6500"	4304101	29	226.202	0	0.057	0.329011722967011	14.94744	84.216904710868	1.80480353238531
"6501"	4304200	29	944.058	0	0.685	0.211667583756209	15.33623	87.1035574518751	1.85705105861909
"6502"	4304309	29	247.047	0	0.047	0.307635449161553	17.14197	79.7081020450172	1.63566280656046
"6503"	4304358	29	933.628	0	2.951	0.0658980583382977	14.20205	83.9048522825439	1.74895730960441
"6504"	4304507	29	3526.253	0	8.852	0.103895586748698	13.74042	87.2241309281335	3.14205173513828
"6505"	4304606	29	130.789	0	0.116	0.119016319265111	16.24747	83.1869954069079	1.23091613295153
"6506"	4304655	29	1007.796	0	0.75	0.333367363985944	15.71121	82.9754219051	1.59592347518774
"6507"	4304663	29	783.624	0	1.34	0.0767133165024801	14.59525	84.5829894978161	2.73777966714597
"6508"	4304689	29	183.12	0	0.26	0.131528199981775	16.59128	83.7626566454746	1.15554444639417
"6509"	4304671	29	412.889	0	0.188	0.0960764429390319	17.14317	81.6537785391894	1.9964494161136
"6510"	4304705	29	665.229	0	0.089	0.341195613396442	15.69454	82.2200930852313	2.449945413651
"6511"	4305009	29	583.184	0	0.123	0.315101266448566	16.25299	77.2834053102669	1.38608930765517
"6512"	4305124	29	451.699	0	1.765	0.083940260798024	14.33022	85.4285418925215	2.93276171192519
"6513"	4305132	29	158.025	0	0.062	0.221749962441255	15.30112	87.2188348978605	1.80116315981973
"6514"	4305173	29	324.908	0	0.638	0.0981871076043063	15.56774	86.7299085476662	0.802178311373564
"6515"	4305306	29	684.247	0	0.065	0.34500652427106	16.33939	80.4265742680198	2.42880232133547
"6516"	4305355	29	217.362	0	0.307	0.131965619344721	16.61688	83.62304210645	1.14968470796268
"6517"	4305405	29	397.179	0	0.056	0.338650662051393	16.63239	72.5526888452522	1.88141139945575
"6518"	4305439	29	202.387	0	0.749	0.0826092189933277	14.84238	84.5335092621755	3.52495583573298
"6519"	4305447	29	220.471	0	0.354	0.0902866472898681	15.00577	87.9022266611061	1.02880825524234
"6520"	4305454	29	243.42	0	0.448	0.0879700418544311	17.39958	81.0554510237567	2.54849485489357
"6521"	4305603	29	286.295	0	0.016	0.335028732950481	14.93493	84.3966567080309	2.21662312943169
"6522"	4305702	29	465.192	0	0.051	0.350767432737869	16.36715	76.1734703214966	1.81013459056676
"6523"	4305850	29	277.637	0	0.02	0.332130165387153	15.63082	82.2274833192407	2.50552231973247
"6524"	4305871	29	163.684	0	0.04	0.315781186993695	16.04124	78.7069230471594	1.26793551699202
"6525"	4305900	29	492.303	0	0.1	0.349588128821778	16.3822	72.8789297303425	1.95889416767133
"6526"	4305975	29	421.493	0	0.035	0.302235661809137	15.22119	82.2340239538065	2.61254471384786
"6527"	4306056	29	682.138	0	0.845	0.0794339314421636	15.14812	85.5003413532984	1.80696099083504
"6528"	4306106	29	1358.818	0	0.35	0.342793836395813	15.38698	83.0069032239049	1.33112361788968
"6529"	4306130	29	166.883	1	0.028	0.305645161290323	17.02729	77.3099608230666	2.26520480353964
"6530"	4306353	29	217.363	0	0.064	0.350485800093446	17.03521	81.2889729640344	2.04271880849917
"6531"	4306379	29	601.17	0	1.419	0.233555787041515	15.493	85.7356049756868	1.43181376130865
"6532"	4306429	29	226.072	0	0.05	0.320422810969591	16.4706	76.4911857993339	1.92094939456737
"6533"	4306502	29	1355.195	1	2.049	0.106457593272183	14.91591	87.7527845398616	1.57832552501979
"6534"	4306601	29	5194.051	0	18.063	0.0814608638968297	14.73938	83.2202740141331	2.41260969367723
"6535"	4306767	29	509.614	0	1.05	0.127905163092749	16.63989	83.4017525538263	1.12521628242009
"6536"	4306908	29	3348.447	7	5.232	0.132073137885784	14.65263	86.4779639583106	1.99363618597749
"6537"	4306924	29	71.191	0	0.002	0.270794078061911	17.12299	78.4230977400079	1.97826198857245
"6538"	4306932	29	552.986	0	0.133	0.332487311461497	16.47874	82.2828619602857	1.45807192374256
"6539"	4306957	29	119.912	0	0.028	0.270794078061911	17.09998	78.2062465546107	1.7555396869351
"6540"	4306973	29	152.506	0	0.049	0.297978153398282	16.57971	78.0452388352797	2.27667883885477
"6541"	4307005	29	429.204	0	0.102	0.305645161290323	17.63063	75.0893526318882	2.02834420264027
"6542"	4307054	29	238.558	0	0.024	0.305472944124173	14.71188	84.2756170175712	2.4002844747721
