"vec_Munic"	"vec_Month"	"vec_Area"	"vec_FS"	"vec_LUT"	"vec_Prec"	"vec_Temp"	"vec_Humid"	"vec_Speed"
"41"	5007406	2	8173.351	0	4.274	0.0827586206896552	24.84694	74.0327241108054	0.695774850126656
"42"	5107602	2	4686.622	1	1.018	0.246678745902265	25.32594	77.110850882371	1.7024170088885
"43"	5107800	2	9442.471	1	3.369	0.264064568570227	24.31462	78.6560378420027	2.24090770238025
"44"	5007935	2	4185.528	1	1.607	0.237514467095775	24.79363	75.6572091403109	1.98727922195044
"45"	5001102	3	17087.021	11	3.579	0.206249809466461	25.97146	75.3056597684294	0.962901226105416
"46"	5101605	3	11427.731	3	3.03	0.325145954554612	26.18666	73.9785842414726	1.72977661997015
"47"	5002159	3	2591.933	0	0.545	0.248329376206865	25.75054	73.8841210771245	0.966558253844787
"48"	5102504	3	24593.123	3	4.144	0.232131850207725	27.63425	70.6617252656914	1.290113075246
"49"	5003207	3	64438.363	74	11.975	0.154128199981823	26.41095	75.5004938311571	1.37127614386125
"50"	5003306	3	6392.003	0	3.01	0.167030881227498	25.15649	72.0380454937466	0.706119634556237
"51"	5103437	3	359.031	0	0.197	0.184170418979127	26.66774	75.8305846220337	1.07669832646387
"52"	5103957	3	833.612	4	0.145	0.196450403296992	26.79316	74.7987443713554	1.09533315959363
"53"	5104609	3	8659.91	2	1.852	0.367089481686117	24.19115	79.9774731186014	2.14414380353899
"54"	5105200	3	2720.481	0	0.651	0.208036600327366	24.3716	78.8177950408083	1.77186607545257
"55"	5005202	3	354.255	0	0.035	0.154777746250855	26.84222	71.7414084752795	1.56793977547401
"56"	5105234	3	1765.077	0	1.262	0.17772104762142	26.368	77.2151580673367	1.04181285072444
"57"	5005608	3	5471.436	0	0.817	0.237560075701573	25.8693	74.7925224453228	0.957121171129435
"58"	5105622	3	1080.144	0	0.257	0.187844978994797	26.52557	76.1692963339928	1.06298951408766
"59"	5106109	3	5439.889	1	2.225	0.242052442386106	26.70639	74.653043108267	1.36739051331179
"60"	5106505	3	17025.406	2	2.999	0.228085611266549	27.16168	72.9709348981968	1.30192620594208
"61"	5106828	3	5810.977	1	1.455	0.234328788277179	25.98351	76.9355856259398	0.744529035138491
"62"	5006903	3	17505.2	3	5.98	0.189279718470396	25.51176	72.5509297387031	1.48463318355014
"63"	5007406	3	8173.351	5	4.274	0.102972314347942	24.5139	72.9530309641296	0.858404949977171
"64"	5107602	3	4686.622	1	1.018	0.155582130752113	25.21191	77.3425933644967	1.45350260513122
"65"	5107800	3	9442.471	0	3.369	0.235108557040584	24.22289	79.1334767068456	1.84575945307844
"66"	5007935	3	4185.528	3	1.607	0.289375843695099	24.58348	76.2759446601207	1.48950986392797
"67"	5001102	4	17087.021	6	3.579	0.128265857841164	25.37244	79.458406714164	0.96434841133385
"68"	5101605	4	11427.731	0	3.03	0.110437208892073	25.85922	78.1091383371003	1.70128376257677
"69"	5002159	4	2591.933	0	0.545	0.126560067034415	25.03052	78.8124268739988	0.917842006958207
"70"	5102504	4	24593.123	1	4.144	0.0461156895179175	26.69744	78.0193686107842	1.22363553443234
"71"	5003207	4	64438.363	29	11.975	0.121867744669708	25.94369	79.1203972003379	1.40501529976797
"72"	5003306	4	6392.003	2	3.01	0.132016163092639	24.91818	73.8990602896052	0.602536550132113
"73"	5103437	4	359.031	0	0.197	0.066022854526296	26.2891	79.3679179842511	1.13174502229885
"74"	5103957	4	833.612	2	0.145	0.0610918508483879	26.25496	79.2175312375386	1.17750378738858
"75"	5104609	4	8659.91	1	1.852	0.179291085746217	24.41796	80.8727264116461	2.11985896969315
"76"	5105200	4	2720.481	3	0.651	0.129686348838307	24.62246	79.5353506368352	1.57192931033298
"77"	5005202	4	354.255	0	0.035	0.127415702734517	26.48088	74.8565062214465	1.69291928105657
"78"	5105234	4	1765.077	3	1.262	0.0741880410760347	26.18362	79.5129737865181	1.13294072003305
"79"	5005608	4	5471.436	0	0.817	0.120012667664688	25.22652	79.3674602470074	0.907862453546342
"80"	5105622	4	1080.144	4	0.257	0.0688313428001346	26.18406	79.3736863652118	1.16482181760876
"81"	5106109	4	5439.889	0	2.225	0.0873462492198615	26.68672	76.9795950692643	1.30329108452385
"82"	5106505	4	17025.406	0	2.999	0.0657136966272493	26.68943	77.7409948473462	1.22965838562411
"83"	5106828	4	5810.977	3	1.455	0.0873742564717267	25.65763	80.1561540366333	1.14039955120004
"84"	5006903	4	17505.2	1	5.98	0.221192973753771	24.30081	79.9939817917208	1.56723127073668
"85"	5007406	4	8173.351	0	4.274	0.117512350926088	24.25287	75.056634754906	0.746653583017202
"86"	5107602	4	4686.622	1	1.018	0.115718818412779	25.42665	78.1661232003332	1.42531409001693
"87"	5107800	4	9442.471	5	3.369	0.139068317463549	24.47875	79.8602610373183	1.62972135735196
"88"	5007935	4	4185.528	0	1.607	0.162983335797807	24.58244	77.6600048469256	1.42589995194491
"89"	5001102	5	17087.021	2	3.579	0.0821899258874824	22.42729	77.728792773528	0.9113897525287
"90"	5101605	5	11427.731	0	3.03	0.13793188608583	24.44586	71.0457891875679	1.83785630066744
"91"	5002159	5	2591.933	0	0.545	0.105489992936914	22.17894	77.1325539920626	0.90868422284918
"92"	5102504	5	24593.123	0	4.144	0.124535320357428	24.70767	76.7116912764575	1.09193092304398
"93"	5003207	5	64438.363	108	11.975	0.100213846174386	22.96354	76.984842688039	1.3649131182118
"94"	5003306	5	6392.003	0	3.01	0.0712926933550941	22.46598	69.646291000569	0.723592407623285
"95"	5103437	5	359.031	0	0.197	0.115354851887791	24.23706	79.226006349628	0.983123640135091
"96"	5103957	5	833.612	0	0.145	0.095306553785469	24.19912	78.9885368957536	1.03474949073525
"97"	5104609	5	8659.91	0	1.852	0.0377491958676619	23.6207	66.9601406342699	2.64857816440728
"98"	5105200	5	2720.481	0	0.651	0.11114886116679	22.98048	73.521408834652	1.68705860640141
"99"	5005202	5	354.255	0	0.035	0.136853803884338	24.00424	71.0686807442354	1.9800200569317
"100"	5105234	5	1765.077	2	1.262	0.123094700433783	24.1352	79.5104120739476	0.981798105055521
"101"	5005608	5	5471.436	0	0.817	0.105408454666562	22.32111	77.6598128018753	0.870581796551542
"102"	5105622	5	1080.144	0	0.257	0.107212486193287	24.13213	79.2776473135417	1.01838643451052
"103"	5106109	5	5439.889	4	2.225	0.25391435829012	24.85622	74.7884151461385	1.16941934822181
"104"	5106505	5	17025.406	5	2.999	0.184717693666651	24.76164	76.1788920427675	1.09356711292951
"105"	5106828	5	5810.977	3	1.455	0.0686978521150143	24.03574	77.6953723440525	1.18578316310867
"106"	5006903	5	17505.2	0	5.98	0.157721515536154	21.60999	77.6843275322186	1.40028048705012
"107"	5007406	5	8173.351	0	4.274	0.122447631151354	21.13968	74.2390793233318	0.90711338561645
"108"	5107602	5	4686.622	0	1.018	0.0906157444671945	23.53413	73.2956892589112	1.45751189600311
"109"	5107800	5	9442.471	0	3.369	0.108271315456789	22.95443	72.9228792933835	1.7934426062919
"110"	5007935	5	4185.528	0	1.607	0.0495114754535485	23.06715	67.6845286450846	1.79696845828777
"111"	5001102	6	17087.021	0	3.579	0.197045594996919	21.02584	79.9321976542056	1.0512010166008
"112"	5101605	6	11427.731	0	3.03	0.0393796423675738	24.183	71.1070534384113	1.85976555747123
"113"	5002159	6	2591.933	0	0.545	0.231232202470128	20.73544	79.9250804821547	0.96233432052981
"114"	5102504	6	24593.123	19	4.144	0.0307979139305027	23.66811	75.8663933844453	1.19913774990507
"115"	5003207	6	64438.363	84	11.975	0.0770313854515591	21.60232	78.3483082104325	1.66427484592444
"116"	5003306	6	6392.003	0	3.01	0.0328879690989181	22.11604	70.1617925621429	0.807953168822754
"117"	5103437	6	359.031	0	0.197	0.0242670132741042	23.34669	77.6979813450188	1.12789463164735
"118"	5103957	6	833.612	0	0.145	0.0202597937799426	23.33674	77.2855565138575	1.18008962469656
"119"	5104609	6	8659.91	0	1.852	0.0213777931797727	24.39241	69.2613735456854	2.46496335242602
"120"	5105200	6	2720.481	1	0.651	0.0688751384788798	22.76015	73.6827166223193	1.95191144919765
"121"	5005202	6	354.255	0	0.035	0.0523775968002065	22.46926	74.1177961785181	2.03887702969974
"122"	5105234	6	1765.077	0	1.262	0.0255254592140682	23.29805	77.7632176559768	1.14103136640231
"123"	5005608	6	5471.436	1	0.817	0.204253913336217	20.92501	80.0767162694727	0.968435017304577
"124"	5105622	6	1080.144	0	0.257	0.022417794184937	23.30233	77.458265491105	1.17466975012384
"125"	5106109	6	5439.889	2	2.225	0.0633150818065818	23.90641	73.8456423478118	1.32332387736727
"126"	5106505	6	17025.406	6	2.999	0.0452437761732059	23.75188	75.3431948584591	1.22084124050997
"127"	5106828	6	5810.977	1	1.455	0.0346762155971604	23.1093	76.1828296599224	0.983777048452144
"128"	5006903	6	17505.2	0	5.98	0.231784055913382	20.05151	80.0482012302464	1.65377691283219
"129"	5007406	6	8173.351	6	4.274	0.0825072066389396	20.50341	74.5034453734486	0.585292499744123
"130"	5107602	6	4686.622	1	1.018	0.057827666278135	23.04433	74.6949283401395	1.40581116911303
"131"	5107800	6	9442.471	0	3.369	0.0669567641868094	22.87309	72.9929463366457	2.0779620092112
"132"	5007935	6	4185.528	0	1.607	0.0239342428920939	23.40119	69.1558018931379	1.7351804103683
"133"	5001102	7	17087.021	4	3.579	0.0130715900812259	19.74079	74.4276719975719	0.854410464559407
"134"	5101605	7	11427.731	6	3.03	0.000718222628243685	24.96363	55.7144086165171	2.14435042215792
"135"	5002159	7	2591.933	0	0.545	0.0168372000351792	19.38619	74.0420852003337	1.00078323575318
"136"	5102504	7	24593.123	8	4.144	0.00116591505842697	22.94554	67.7549288116178	1.2360032863826
"137"	5003207	7	64438.363	456	11.975	0.00501254850255247	20.35327	71.7154465956794	1.24402369873418
"138"	5003306	7	6392.003	1	3.01	0.00101510775098679	22.18613	58.408327114761	0.903820407417769
"139"	5103437	7	359.031	0	0.197	0.00177119126825604	22.29263	70.3228525107988	1.21059821237886
"140"	5103957	7	833.612	0	0.145	0.00172640324931065	22.28623	69.8584521555269	1.26208324860606
"141"	5104609	7	8659.91	6	1.852	0	27.04901	44.5847447829886	3.17379478306681
"142"	5105200	7	2720.481	0	0.651	0	23.25466	57.956308778175	2.28657091452064
"143"	5005202	7	354.255	0	0.035	0.00189995252806701	21.58675	65.5880296380073	2.16790086307642
"144"	5105234	7	1765.077	0	1.262	0.00192312802576204	22.19301	70.4025556912389	1.23393966262873
"145"	5005608	7	5471.436	3	0.817	0.0158538095906605	19.65195	74.6276284114394	0.913884706919672
"146"	5105622	7	1080.144	7	0.257	0.00185645877019068	22.21159	70.0577255023137	1.26471536892918
"147"	5106109	7	5439.889	8	2.225	0.00136944419030199	23.39032	64.5560360086471	1.35844706642837
"148"	5106505	7	17025.406	8	2.999	0.00129641691892563	23.09371	66.8235553989959	1.25954036594402
"149"	5106828	7	5810.977	9	1.455	0.00108496203782061	22.41496	67.9687901317273	0.936956179722471
"150"	5006903	7	17505.2	2	5.98	0.0140003001237505	18.30803	73.2281011508762	1.75016147051093
"151"	5007406	7	8173.351	7	4.274	0.00122836060642434	19.856	63.8161675018504	0.647450778745817
"152"	5107602	7	4686.622	4	1.018	0	23.1248	60.7677305206779	1.68345209667472
"153"	5107800	7	9442.471	1	3.369	0	23.62606	56.1343413322972	2.4506036872946
"154"	5007935	7	4185.528	1	1.607	0.000500428689041001	25.0114	49.8716972447449	2.17799130864596
"155"	5001102	8	17087.021	11	3.579	0.0022033840490004	23.7852	54.7254138933513	1.30689115768048
"156"	5101605	8	11427.731	54	3.03	0	25.29945	45.5809445763459	2.0191764621941
"157"	5002159	8	2591.933	2	0.545	0.00433906291317457	23.00232	56.2665140823138	1.27726396293249
"158"	5102504	8	24593.123	39	4.144	6.55835816786158e-05	25.89765	49.8190740600961	1.47261197318179
"159"	5003207	8	64438.363	2523	11.975	0.000843273361969972	24.30711	52.7817002656363	2.05734657462641
"160"	5003306	8	6392.003	6	3.01	0	23.74421	52.0393841058749	0.851568949473882
"161"	5103437	8	359.031	0	0.197	9.75479487283338e-05	26.72116	47.9287029683679	1.52616888059907
"162"	5103957	8	833.612	0	0.145	7.13379705856915e-05	26.97816	46.4832473803284	1.5804710588849
"163"	5104609	8	8659.91	4	1.852	0	22.86253	49.0197639208695	2.56742159866523
"164"	5105200	8	2720.481	5	0.651	0	23.88515	46.1851822427185	2.4143260288542
"165"	5005202	8	354.255	5	0.035	0.000351005856053356	25.64373	48.5080515948685	2.786538590744
"166"	5105234	8	1765.077	7	1.262	9.79747978968068e-05	27.03962	46.6509574424245	1.56608048753548
"167"	5005608	8	5471.436	18	0.817	0.00413076430367245	23.6341	55.3835437503258	1.23628253566081
"168"	5105622	8	1080.144	16	0.257	7.94562410882438e-05	27.14647	45.9310959023094	1.59499782924811
"169"	5106109	8	5439.889	21	2.225	6.91101918372e-05	26.35798	46.2186077599248	1.57414357473565
"170"	5106505	8	17025.406	45	2.999	8.06483112778325e-05	26.0008	48.9688982043593	1.4903298321401
"171"	5106828	8	5810.977	6	1.455	0	27.13812	44.0118110595945	1.11789699949575
"172"	5006903	8	17505.2	67	5.98	0.00862112473018041	22.13081	58.9439242667291	2.09908070077325
"173"	5007406	8	8173.351	0	4.274	0	23.19093	50.4920942416753	0.991993593313565
"174"	5107602	8	4686.622	6	1.018	0	24.35307	47.2288698591294	1.87723172127047
"175"	5107800	8	9442.471	6	3.369	0	23.74553	46.0788562331904	2.49961216991297
"176"	5007935	8	4185.528	0	1.607	0	23.1802	50.5824719561765	1.77170247223466
"177"	5001102	9	17087.021	38	3.579	0.122016379432273	26.42399	51.1228339012198	1.54671820837304
"178"	5101605	9	11427.731	101	3.03	0.076908283315729	28.25285	44.7446121235276	2.26622199882639
"179"	5002159	9	2591.933	5	0.545	0.118035443965523	26.05271	51.4962615231452	1.44621794745208
"180"	5102504	9	24593.123	439	4.144	0.0648424231847691	28.15174	50.5495485412192	1.46236439532023
"181"	5003207	9	64438.363	1685	11.975	0.0937065890402191	27.15957	49.0264925075613	2.16539933347904
"182"	5003306	9	6392.003	2	3.01	0.0412046341625041	26.63013	44.5336434476586	1.26579749195759
"183"	5103437	9	359.031	1	0.197	0.0546460135160286	29.3375	47.0193655204649	1.57783651925288
"184"	5103957	9	833.612	0	0.145	0.0605022897661771	29.59697	45.5998035657359	1.63871474799412
"185"	5104609	9	8659.91	7	1.852	0.0840059804706156	27.00601	44.2466735075639	3.14839689121883
"186"	5105200	9	2720.481	1	0.651	0.077832044028902	26.89261	46.6174235196656	2.50627915600194
"187"	5005202	9	354.255	11	0.035	0.0372373812779029	28.41389	44.7738940382666	2.69348659752137
"188"	5105234	9	1765.077	2	1.262	0.0515434803304949	29.74917	45.4219669987065	1.63836457246183
"189"	5005608	9	5471.436	17	0.817	0.121868041387193	26.22763	51.4933925129988	1.47006177313759
"190"	5105622	9	1080.144	1	0.257	0.0566877452364034	29.83616	44.7943446791007	1.66712796172995
"191"	5106109	9	5439.889	28	2.225	0.0588228881619203	28.68389	47.38869734087	1.60075973860737
"192"	5106505	9	17025.406	135	2.999	0.0601262276751178	28.29961	49.7832648375135	1.49463310685863
"193"	5106828	9	5810.977	26	1.455	0.0729788113453564	29.64954	44.3659343628065	1.53739787429756
"194"	5006903	9	17505.2	125	5.98	0.0578918539115042	25.77257	50.6651368899494	2.13058066085295
"195"	5007406	9	8173.351	49	4.274	0.044998365883852	25.72199	45.7973599328271	1.30466517597707
"196"	5107602	9	4686.622	5	1.018	0.0723680095970742	27.48758	46.537503231917	1.94912480995927
"197"	5107800	9	9442.471	94	3.369	0.0810533434513933	26.8172	46.3416873706697	2.63760892458322
"198"	5007935	9	4185.528	6	1.607	0.0648181095245766	26.78759	44.1412505711977	2.31590864480966
"199"	5001102	10	17087.021	46	3.579	0.142286069029542	27.62611	68.4309434577253	1.32379245320775
"200"	5101605	10	11427.731	54	3.03	0.095610223871406	28.13629	61.5265038067284	2.21760925822341
"201"	5002159	10	2591.933	0	0.545	0.144858433759523	27.33284	68.1864958108065	1.30212087943407
"202"	5102504	10	24593.123	77	4.144	0.0424534889329169	29.01299	61.2723510443031	1.59633483279547
"203"	5003207	10	64438.363	532	11.975	0.0772446962088117	28.33849	65.8240460868752	2.01592519282185
"204"	5003306	10	6392.003	0	3.01	0.0951487309051598	27.66609	59.5632317808537	1.33199211192161
"205"	5103437	10	359.031	0	0.197	0.082572689642459	28.24075	65.1740862213388	1.48410817507933
"206"	5103957	10	833.612	2	0.145	0.0840561815180957	28.22744	65.0162487786839	1.53247125674628
"207"	5104609	10	8659.91	18	1.852	0.178288943608958	26.59229	64.7906084873541	2.88756079806723
"208"	5105200	10	2720.481	5	0.651	0.101054042554926	26.71305	64.9314925395407	2.40462223364254
"209"	5005202	10	354.255	7	0.035	0.0295077717898397	29.24434	59.4688837302024	2.60682187587261
"210"	5105234	10	1765.077	1	1.262	0.0932806319021154	28.04303	65.9871225876169	1.47797111148746
"211"	5005608	10	5471.436	1	0.817	0.136961253537458	27.47558	68.611352868497	1.28357298481461
"212"	5105622	10	1080.144	0	0.257	0.0918428892610386	28.07948	65.6878733559719	1.51338095639872
"213"	5106109	10	5439.889	19	2.225	0.0507814813668284	28.8868	60.8898945654973	1.64799807479224
"214"	5106505	10	17025.406	55	2.999	0.0469937990573944	28.93207	61.3806033646658	1.58906953515301
"215"	5106828	10	5810.977	12	1.455	0.0768134157401422	27.98022	64.3610439785893	1.56631870490636
"216"	5006903	10	17505.2	23	5.98	0.143461698248365	27.61686	64.0945281013979	2.23095498727151
"217"	5007406	10	8173.351	8	4.274	0.079577647422302	26.87586	61.3215456176852	1.46619596869984
"218"	5107602	10	4686.622	2	1.018	0.0887383834712583	27.7416	62.6754611989935	1.89097835679911
"219"	5107800	10	9442.471	40	3.369	0.109701342632418	26.52967	65.2824021137897	2.51515470185731
"220"	5007935	10	4185.528	4	1.607	0.14517553572629	27.0232	62.3851991688513	2.19855724851973
"221"	5001102	11	17087.021	3	3.579	0.157805574153356	27.6638	71.2959574734576	1.09795831968661
"222"	5101605	11	11427.731	4	3.03	0.21110280054119	26.30196	76.6950097038883	1.81764590066339
"223"	5002159	11	2591.933	0	0.545	0.153572557132678	27.57956	69.5654115811286	1.17805401699837
"224"	5102504	11	24593.123	47	4.144	0.169311075962669	27.52062	73.5763979547579	1.4750176186349
"225"	5003207	11	64438.363	68	11.975	0.217863282116188	27.69921	72.6780384995131	1.47646116040251
"226"	5003306	11	6392.003	4	3.01	0.294737592997705	26.01619	71.0884803827728	0.812635645447359
"227"	5103437	11	359.031	0	0.197	0.267551968394242	26.98841	75.9851935009419	1.36944680577552
"228"	5103957	11	833.612	1	0.145	0.266788486601903	26.99717	75.5098831971999	1.40528973783278
"229"	5104609	11	8659.91	0	1.852	0.254645099093311	24.59279	82.1251012812044	2.08416726624145
"230"	5105200	11	2720.481	0	0.651	0.332788529016678	24.96718	80.5408171661587	2.06259304161966
"231"	5005202	11	354.255	0	0.035	0.274251103742746	27.96188	69.682160593489	1.87894704529518
"232"	5105234	11	1765.077	0	1.262	0.29729975463527	26.82118	76.6204722300623	1.36257948184824
"233"	5005608	11	5471.436	0	0.817	0.150482415906637	27.67674	70.2687704887819	1.14467101546714
"234"	5105622	11	1080.144	2	0.257	0.289872661211665	26.86607	76.1392857544975	1.38935964578367
"235"	5106109	11	5439.889	5	2.225	0.229438598587849	27.1334	75.3403671696281	1.53720168864556
"236"	5106505	11	17025.406	16	2.999	0.198231941007845	27.33741	74.6118466077505	1.47804228609809
"237"	5106828	11	5810.977	4	1.455	0.276031611859056	26.8051	74.5416852938607	1.42196013899504
"238"	5006903	11	17505.2	12	5.98	0.154384322048941	27.11243	69.9862912130429	1.84223859259861
"239"	5007406	11	8173.351	2	4.274	0.332727712563718	25.58843	72.019977395194	1.02076887569313
"240"	5107602	11	4686.622	3	1.018	0.376434194815286	25.82809	78.6053934318792	1.58069154399998
"241"	5107800	11	9442.471	2	3.369	0.321606522964015	24.77897	81.0739027991849	2.13094134941524
"242"	5007935	11	4185.528	4	1.607	0.265210400873703	25.18214	77.0261391282841	1.49296094188445
"243"	5001102	12	17087.021	0	3.579	0.195200712053407	28.26469	72.2202740962365	1.48072952848398
"244"	5101605	12	11427.731	6	3.03	0.245827364344633	26.44802	76.7222901048336	2.01324544842564
"245"	5002159	12	2591.933	1	0.545	0.244664555957392	28.11475	71.9656959539658	1.53337776915103
"246"	5102504	12	24593.123	12	4.144	0.246056204536673	27.22139	76.2537317229844	1.51419439771363
"247"	5003207	12	64438.363	108	11.975	0.155074111533653	28.32221	72.6654972818427	1.67166702209716
"248"	5003306	12	6392.003	2	3.01	0.183382993916851	26.20463	71.5277769224479	1.94022092522773
"249"	5103437	12	359.031	0	0.197	0.248091881585248	26.7374	78.1217806633565	1.40373854035889
"250"	5103957	12	833.612	1	0.145	0.26407246264987	26.71193	78.0491652764334	1.42773795793041
"251"	5104609	12	8659.91	1	1.852	0.201442913909564	25.25046	79.5277120194917	2.66015045253689
"252"	5105200	12	2720.481	2	0.651	0.132119092694273	25.40379	78.0170094909685	2.18258731120748
"253"	5005202	12	354.255	0	0.035	0.198707061443869	28.53966	70.8729626830784	2.00261058790796
"254"	5105234	12	1765.077	1	1.262	0.250034452577363	26.6148	78.3702509521059	1.39645831360605
"255"	5005608	12	5471.436	0	0.817	0.252424329776982	28.13223	72.5509857712242	1.42188139929609
"256"	5105622	12	1080.144	0	0.257	0.260815224067853	26.6253	78.261665100092	1.41501080782945
"257"	5106109	12	5439.889	3	2.225	0.220725941424069	27.19353	74.8903416695994	1.61022390498231
"258"	5106505	12	17025.406	6	2.999	0.228703935254113	27.19894	75.835826477094	1.53589863268284
"259"	5106828	12	5810.977	3	1.455	0.233145626734917	26.39903	78.0457565246973	1.37845325954361
"260"	5006903	12	17505.2	3	5.98	0.118756841428031	28.53525	70.1643765310112	2.21274499488412
"261"	5007406	12	8173.351	0	4.274	0.191340784412278	25.94871	72.2114454995573	1.3687329412385
"262"	5107602	12	4686.622	4	1.018	0.12328061079229	26.3811	75.9286689470944	1.66993840882462
"263"	5107800	12	9442.471	4	3.369	0.141378315273325	25.22017	78.5393354752407	2.27968709652886
"264"	5007935	12	4185.528	0	1.607	0.195273793228454	25.75486	75.4391985876378	2.77244057890597
"265"	5001102	13	17087.021	2	7.529	0.114149693707054	27.94452	69.7438892813332	1.20360126184893
"266"	5101605	13	11427.731	1	2.652	0.273122457192884	25.97555	81.0791464401362	1.62688688575773
"267"	5002159	13	2591.933	0	0.421	0.0955941220982543	27.79266	68.1263026064354	1.25652094372132
"268"	5102504	13	24593.123	8	4.063	0.218354052743324	26.90291	79.6507943675662	1.41817194241154
"269"	5003207	13	64438.363	76	7.578	0.192903447355572	28.07869	72.820830801047	1.03073575453505
"270"	5003306	13	6392.003	0	2.354	0.240399631010117	25.7123	75.8017305131254	1.66315316873768
"271"	5103437	13	359.031	0	0.079	0.290223008666949	26.55562	80.5739090594631	1.34051852782102
"272"	5103957	13	833.612	0	0.206	0.281173552237312	26.5926	80.1075115773511	1.37802282023618
"273"	5104609	13	8659.91	0	1.432	0.378219202985977	24.64912	84.6035380678886	1.84284384597589
"274"	5105200	13	2720.481	0	0.642	0.493585792546706	24.68477	83.9808851674353	1.9479158966613
"275"	5005202	13	354.255	0	0.009	0.238143231333598	28.52705	68.8903925126655	1.64022664554936
"276"	5105234	13	1765.077	0	0.649	0.308265223174266	26.45093	80.7028604858541	1.3483615102402
"277"	5005608	13	5471.436	0	0.795	0.109847205112516	27.83224	69.5127956059776	1.14240724178032
